pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2023-09-27,96.2,-1.76,5.88,"Cole, Gerrit",672386,543037,,ball,,,,,14.0,Ball,R,R,R,TOR,NYY,B,,,2,2,2023,-0.52,1.69,1.12,1.54,,,,0,8,Bot,,,,,,,8.769352552457033,-139.38798391535815,-9.594091861597123,-8.94755310097305,35.461109395039124,-8.11055318151188,2.94,1.38,,,,95.2,2522.0,6.2,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.28,,,,,,,,58,5,4-Seam Fastball,0,6,0,6,6,0,0,6,Strategic,Standard,209.0,0.001,0.115,,,,-0.115,,-6,-6,0.01,0.01,32,24,33,25,3,2,6.0,1.0,,1.0,0.82,0.52,0.52,43.8,,,,,
SL,2023-09-27,86.4,-1.92,5.86,"Cole, Gerrit",672386,543037,,ball,,,,,14.0,Ball,R,R,R,TOR,NYY,B,,,1,2,2023,0.37,0.31,1.18,2.06,,,,0,8,Bot,,,,,,,6.642449035939817,-125.64372138052092,-3.432510131378315,2.6171589048985995,25.507478173598884,-28.431969714073347,3.01,1.35,,,,86.5,2458.0,6.4,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.1,,,,,,,,58,4,Slider,0,6,0,6,6,0,0,6,Strategic,Standard,112.0,0.001,0.046,,,,-0.046,,-6,-6,0.009,0.009,32,24,33,25,3,2,6.0,1.0,,1.0,2.75,-0.37,-0.37,43.1,,,,,
SL,2023-09-27,87.4,-2.02,5.9,"Cole, Gerrit",672386,543037,,called_strike,,,,,14.0,Called Strike,R,R,R,TOR,NYY,S,,,1,1,2023,0.34,0.3,0.89,1.85,,,,0,8,Bot,,,,,,,6.310956829015246,-127.18166523272728,-4.228938153467091,2.396459093978041,26.532173897737614,-28.210155594455216,3.01,1.44,,,,87.4,2428.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.17,,,,,,,,58,3,Slider,0,6,0,6,6,0,0,6,Strategic,Standard,130.0,-0.001,-0.061,,,,0.061,,-6,-6,0.01,0.01,32,24,33,25,3,2,6.0,1.0,,1.0,2.69,-0.34,-0.34,44.4,,,,,
KC,2023-09-27,81.5,-2.03,5.92,"Cole, Gerrit",672386,543037,,called_strike,,,,,3.0,Called Strike,R,R,R,TOR,NYY,S,,,1,0,2023,1.05,-1.35,0.43,2.58,,,,0,8,Bot,,,,,,,3.4758635882270617,-118.46352061554258,1.7975117813052717,8.89687580148351,27.16726339199307,-45.32637775005247,2.96,1.38,,,,80.2,2851.0,5.9,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.59,,,,,,,,58,2,Knuckle Curve,0,6,0,6,6,0,0,6,Strategic,Standard,41.0,-0.001,-0.052,,,,0.052,,-6,-6,0.011,0.011,32,24,33,25,3,2,6.0,1.0,,1.0,4.84,-1.05,-1.05,46.0,,,,,
FF,2023-09-27,94.5,-2.03,5.77,"Cole, Gerrit",672386,543037,,ball,,,,,11.0,Ball,R,R,R,TOR,NYY,B,,,0,0,2023,-0.74,1.54,-1.39,2.43,,,,0,8,Bot,,,,,,,3.3294153149112926,-137.4155985176126,-6.367371136828048,-10.172660379439344,35.82069280972113,-11.502363586021763,2.92,1.4,,,,93.9,2439.0,6.4,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.14,,,,,,,,58,1,4-Seam Fastball,0,6,0,6,6,0,0,6,Strategic,Standard,210.0,0.001,0.04,,,,-0.04,,-6,-6,0.01,0.01,32,24,33,25,3,2,6.0,1.0,,1.0,1.05,0.74,0.74,38.2,,,,,
FF,2023-09-27,95.3,-2.03,5.94,"Cole, Gerrit",624415,543037,field_out,hit_into_play,,,,,12.0,Cavan Biggio pops out to shortstop Anthony Volpe.,R,L,R,TOR,NYY,X,6.0,popup,1,2,2023,-0.46,1.68,0.12,3.62,,,474832.0,2,7,Bot,115.33,167.98,,,,,6.6933796532631336,-138.48410220498408,-4.181476020260773,-7.50506581777026,34.31403575910316,-9.878040095967496,3.43,1.6,104.0,83.1,70.0,95.1,2352.0,6.5,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.02,0.001,0.0,0.0,1.0,0.0,0.0,3.0,54,4,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,205.0,-0.004,-0.206,67.7,6.8,0.001,0.206,88.0,-6,-6,0.012,0.012,32,28,33,28,3,2,6.0,1.0,,1.0,0.86,0.46,-0.46,44.2,14.596694789641573,-10.48031066240174,29.713962528469047,32.0222275122321,29.613023419291487
KC,2023-09-27,82.0,-2.08,5.87,"Cole, Gerrit",624415,543037,,called_strike,,,,,7.0,Called Strike,R,L,R,TOR,NYY,S,,,1,1,2023,1.06,-1.42,-0.7,1.97,,,474832.0,2,7,Bot,,,,,,,1.0818077689620411,-119.27164175849076,0.6238235271030268,9.666067353872458,28.01646375218624,-45.94666177495735,3.41,1.53,,,,80.9,2871.0,6.0,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.46,,,,,,,,54,3,Knuckle Curve,0,6,0,6,6,0,0,6,Infield shade,Standard,39.0,-0.001,-0.06,,,,0.06,,-6,-6,0.013,0.013,32,28,33,28,3,2,6.0,1.0,,1.0,4.88,-1.06,1.06,42.8,,,,,
FF,2023-09-27,95.8,-2.04,5.92,"Cole, Gerrit",624415,543037,,ball,,,,,11.0,Ball,R,L,R,TOR,NYY,B,,,0,1,2023,-0.2,1.76,-0.65,3.76,,,474832.0,2,7,Bot,,,,,,,4.120218015980663,-139.42158728332143,-3.995210335722012,-3.643433341985018,35.25380531450865,-8.70562181272126,3.32,1.49,,,,95.2,2383.0,6.2,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.26,,,,,,,,54,2,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,203.0,0.001,0.025,,,,-0.025,,-6,-6,0.012,0.012,32,28,33,28,3,2,6.0,1.0,,1.0,0.75,0.2,-0.2,46.3,,,,,
FF,2023-09-27,96.3,-2.31,5.79,"Cole, Gerrit",624415,543037,,called_strike,,,,,5.0,Called Strike,R,L,R,TOR,NYY,S,,,0,0,2023,-0.67,1.62,-0.27,2.27,,,474832.0,2,7,Bot,,,,,,,6.965344234201673,-139.76166773741548,-7.398948126380134,-10.4434354830758,35.28304544671633,-9.500048998951597,3.39,1.58,,,,96.3,2337.0,6.7,716413,666163,518934,650402,672724,683011,665828,664314,592450,53.79,,,,,,,,54,1,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,217.0,-0.001,-0.045,,,,0.045,,-6,-6,0.013,0.013,32,28,33,28,3,2,6.0,1.0,,1.0,0.88,0.67,-0.67,37.9,,,,,
CH,2023-09-27,86.1,-2.15,5.75,"Cole, Gerrit",474832,543037,single,hit_into_play,,,,,4.0,Brandon Belt singles on a line drive to center fielder Estevan Florial.,R,L,R,TOR,NYY,X,8.0,line_drive,1,1,2023,-1.21,0.88,-0.56,2.5,,,,2,7,Bot,96.07,74.94,,,,,6.232166159440759,-125.16116272056006,-3.2139012574843187,-14.03234175599928,25.791462023271016,-22.518006449283767,3.22,1.56,272.0,84.9,22.0,85.9,1730.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.21,0.405,0.4,0.9,1.0,1.0,0.0,3.0,53,3,Changeup,0,6,0,6,6,0,0,6,Infield shade,Standard,236.0,0.003,0.357,62.9,6.8,0.519,-0.357,88.0,-6,-6,0.01,0.01,32,35,33,35,3,2,6.0,1.0,,1.0,2.21,1.21,-1.21,41.6,14.88711584707505,17.7231694175372,39.56738926624858,43.31849408903034,25.838216476098324
FF,2023-09-27,95.8,-2.0,5.9,"Cole, Gerrit",474832,543037,,foul,,,,,3.0,Foul,R,L,R,TOR,NYY,S,,,1,0,2023,-0.83,1.47,0.58,3.09,,,,2,7,Bot,,,,,,,8.677474118988341,-138.98346145072506,-4.997681428738682,-12.883574239671082,37.62536094905605,-12.259224201875258,3.22,1.56,267.0,106.9,20.0,94.7,2359.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.2,,,,,,,,53,2,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,215.0,0.0,-0.056,74.0,7.5,,0.056,106.9,-6,-6,0.01,0.01,32,35,33,35,3,2,6.0,1.0,,1.0,1.07,0.83,-0.83,43.1,36.016575830008534,-17.935130391505027,39.94115288777237,29.924581528378297,35.34511812720021
KC,2023-09-27,83.2,-2.02,6.07,"Cole, Gerrit",474832,543037,,ball,,,,,14.0,Ball,R,L,R,TOR,NYY,B,,,0,0,2023,0.91,-1.31,1.05,1.83,,,,2,7,Bot,,,,,,,5.246069061383261,-120.93961745870747,-0.5348971876255935,7.537823478343397,28.20411076816124,-44.98968240391204,3.19,1.58,,,,82.4,2929.0,6.2,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.26,,,,,,,,53,1,Knuckle Curve,0,6,0,6,6,0,0,6,Infield shade,Standard,39.0,0.0,0.043,,,,-0.043,,-6,-6,0.01,0.01,32,35,33,35,3,2,6.0,1.0,,1.0,4.66,-0.91,0.91,47.9,,,,,
FF,2023-09-27,96.2,-1.97,5.84,"Cole, Gerrit",665489,543037,field_out,hit_into_play,,,,,1.0,Vladimir Guerrero Jr.  pops out to shortstop Anthony Volpe.,R,R,R,TOR,NYY,X,6.0,popup,0,1,2023,-0.75,1.49,-0.4,3.06,,,,1,7,Bot,106.89,118.09,,,,,5.870644741735342,-139.79663844392607,-5.068045837937374,-11.222246904071906,36.95131223093399,-11.8145287226462,3.67,1.69,210.0,92.1,56.0,95.7,2357.0,6.5,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.02,0.024,0.031,0.0,1.0,0.0,0.0,3.0,52,2,4-Seam Fastball,0,6,0,6,6,0,0,6,Strategic,Standard,213.0,-0.003,-0.227,75.1,7.5,0.045,0.227,92.1,-6,-6,0.013,0.013,32,24,33,24,3,2,6.0,1.0,,1.0,1.02,0.75,0.75,41.9,3.99389892501967,-16.70607591521678,24.60694003610642,29.384095194659583,37.22634274608445
FC,2023-09-27,91.1,-2.16,5.88,"Cole, Gerrit",665489,543037,,called_strike,,,,,6.0,Called Strike,R,R,R,TOR,NYY,S,,,0,0,2023,0.24,1.01,0.34,2.88,,,,1,7,Bot,,,,,,,5.771168489337477,-132.6061580948179,-3.875879827252761,1.69649029150903,26.38443227656165,-19.55739495792283,3.63,1.76,,,,91.5,2530.0,6.4,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.13,,,,,,,,52,1,Cutter,0,6,0,6,6,0,0,6,Strategic,Standard,185.0,-0.001,-0.041,,,,0.041,,-6,-6,0.014,0.014,32,24,33,24,3,2,6.0,1.0,,1.0,1.71,-0.24,-0.24,42.0,,,,,
KC,2023-09-27,82.3,-1.81,6.06,"Cole, Gerrit",666182,543037,field_out,hit_into_play,,,,,14.0,"Bo Bichette grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,X,5.0,ground_ball,1,1,2023,1.0,-1.25,1.07,1.28,,,,0,7,Bot,109.74,172.56,,,,,4.554347759803708,-119.724241324434,-1.7392188380464972,8.410281988612557,28.07246622577571,-43.84155520354376,3.73,1.72,17.0,75.1,-4.0,81.0,2879.0,5.9,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.59,0.087,0.072,0.0,1.0,0.0,0.0,2.0,51,3,Knuckle Curve,0,6,0,6,6,0,0,6,Strategic,Standard,33.0,-0.006,-0.254,68.2,8.5,0.097,0.254,88.0,-6,-6,0.02,0.02,32,25,33,25,3,2,6.0,1.0,,1.0,4.68,-1.0,-1.0,46.4,19.41604643850787,-11.391292941075116,35.54783576346683,44.78004748338196,36.96481899760224
KC,2023-09-27,81.9,-1.96,6.03,"Cole, Gerrit",666182,543037,,ball,,,,,14.0,Ball,R,R,R,TOR,NYY,B,,,0,1,2023,0.99,-1.29,1.9,0.18,,,,0,7,Bot,,,,,,,6.754065536197661,-118.98818422659816,-3.996346496690739,7.774166866675431,26.68182288296247,-43.61277788049607,3.66,1.74,,,,80.8,2800.0,6.0,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.52,,,,,,,,51,2,Knuckle Curve,0,6,0,6,6,0,0,6,Strategic,Standard,28.0,0.001,0.031,,,,-0.031,,-6,-6,0.019,0.019,32,25,33,25,3,2,6.0,1.0,,1.0,4.75,-0.99,-0.99,48.9,,,,,
FF,2023-09-27,95.3,-1.92,5.91,"Cole, Gerrit",666182,543037,,called_strike,,,,,4.0,Called Strike,R,R,R,TOR,NYY,S,,,0,0,2023,-0.69,1.68,-0.49,2.86,,,,0,7,Bot,,,,,,,5.312823540620503,-138.5542508699046,-6.089265583361466,-10.127396513520262,33.620022138182314,-9.46302848446279,3.68,1.71,,,,95.2,2351.0,6.5,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.03,,,,,,,,51,1,4-Seam Fastball,0,6,0,6,6,0,0,6,Strategic,Standard,213.0,-0.001,-0.042,,,,0.042,,-6,-6,0.02,0.02,32,25,33,25,3,2,6.0,1.0,,1.0,0.86,0.69,0.69,44.8,,,,,
CH,2023-09-27,87.8,-2.06,5.71,"Cole, Gerrit",543807,543037,field_out,hit_into_play,,,,,2.0,George Springer flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8.0,fly_ball,2,2,2023,-1.19,1.04,-0.2,3.43,,,,2,6,Bot,135.97,93.0,,,,,6.989192217029728,-127.651274246973,-1.5170276425268572,-14.477611349877666,28.144585541048325,-20.706276012803496,3.64,1.67,267.0,85.3,43.0,87.9,1774.0,6.5,716413,666163,518934,650402,672724,683011,665828,664314,592450,53.95,0.013,0.016,0.0,1.0,0.0,0.0,3.0,44,5,Changeup,0,4,0,4,4,0,0,4,Standard,Standard,228.0,-0.006,-0.233,72.0,6.6,0.023,0.233,88.0,-4,-4,0.065,0.065,32,33,33,34,3,2,6.0,1.0,,1.0,1.94,1.19,1.19,45.0,14.723936845364964,3.7095692266003377,25.743191865575746,35.13115273570541,23.28042460313757
CH,2023-09-27,88.3,-1.79,5.74,"Cole, Gerrit",543807,543037,,ball,,,,,14.0,Ball,R,R,R,TOR,NYY,B,,,1,2,2023,-1.29,0.92,1.15,1.54,,,,2,6,Bot,,,,,,,9.875171103864089,-128.01904414880178,-6.011226793152861,-16.284446837745662,27.815384709124725,-20.97925950425304,3.39,1.51,,,,88.4,1695.0,6.7,716413,666163,518934,650402,672724,683011,665828,664314,592450,53.84,,,,,,,,44,4,Changeup,0,4,0,4,4,0,0,4,Standard,Standard,225.0,0.001,0.041,,,,-0.041,,-4,-4,0.064,0.064,32,33,33,34,3,2,6.0,1.0,,1.0,2.04,1.29,1.29,40.9,,,,,
SL,2023-09-27,87.4,-1.88,6.05,"Cole, Gerrit",543807,543037,,ball,,,,,14.0,Ball,R,R,R,TOR,NYY,B,,,0,2,2023,0.33,-0.1,1.28,1.7,,,,2,6,Bot,,,,,,,6.940295416212318,-127.1071060056332,-4.154781078873225,2.1208875989005587,26.13516664264037,-32.55336320580538,3.52,1.49,,,,87.6,2660.0,6.4,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.07,,,,,,,,44,3,Slider,0,4,0,4,4,0,0,4,Standard,Standard,106.0,0.0,0.022,,,,-0.022,,-4,-4,0.064,0.064,32,33,33,34,3,2,6.0,1.0,,1.0,3.08,-0.33,-0.33,45.7,,,,,
FF,2023-09-27,96.3,-1.82,6.02,"Cole, Gerrit",543807,543037,,foul,,,,,12.0,Foul,R,R,R,TOR,NYY,S,,,0,1,2023,-0.58,1.59,0.86,3.2,,,,2,6,Bot,,,,,,,8.441203559095928,-139.82876752735189,-5.48280753684749,-9.599872137546726,34.40617358406326,-10.225294409921869,3.64,1.67,224.0,77.2,44.0,96.1,2333.0,6.5,716413,666163,518934,650402,672724,683011,665828,664314,592450,53.98,,,,,,,,44,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,209.0,-0.001,-0.061,66.1,6.9,,0.061,88.0,-4,-4,0.065,0.065,32,33,33,34,3,2,6.0,1.0,,1.0,0.89,0.58,0.58,45.4,-2.9239777900165,18.86729347096168,27.14690957367708,49.31975131920493,8.433986137625958
CH,2023-09-27,86.9,-1.93,5.81,"Cole, Gerrit",543807,543037,,foul,,,,,5.0,Foul,R,R,R,TOR,NYY,S,,,0,0,2023,-1.24,0.93,0.2,2.92,,,,2,6,Bot,,,,,,,7.707132826523658,-126.27175235722424,-2.6043885350322,-14.899306162163558,27.15738632427012,-21.96499393225016,3.64,1.67,117.0,72.9,10.0,87.3,1722.0,6.7,716413,666163,518934,650402,672724,683011,665828,664314,592450,53.76,,,,,,,,44,1,Changeup,0,4,0,4,4,0,0,4,Standard,Standard,228.0,-0.001,-0.045,71.9,7.9,,0.045,88.0,-4,-4,0.066,0.066,32,33,33,34,3,2,6.0,1.0,,1.0,2.12,1.24,1.24,44.5,16.10667547906642,-2.965679588812558,28.85020559831468,40.57201835847031,22.96677771799922
KC,2023-09-27,82.0,-1.96,6.05,"Cole, Gerrit",595281,543037,field_out,hit_into_play,,,,,4.0,"Kevin Kiermaier grounds out, pitcher Gerrit Cole to first baseman DJ LeMahieu.",R,L,R,TOR,NYY,X,1.0,ground_ball,0,0,2023,0.75,-1.34,-0.51,2.27,,,,1,6,Bot,138.7,184.27,,,,,1.8199057351932155,-119.37316226476,0.6675057913820099,6.688370106655217,26.06304521888939,-45.22856496457622,3.45,1.64,,,,81.2,2797.0,6.0,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.49,,,0.0,,0.0,0.0,,43,1,Knuckle Curve,0,4,0,4,4,0,0,4,Infield shade,Standard,37.0,-0.012,-0.267,68.2,6.9,,0.267,,-4,-4,0.078,0.078,32,33,33,33,2,1,6.0,1.0,,1.0,4.76,-0.75,0.75,50.1,8.226410413644778,13.411350863862168,27.564084699455535,44.70133984509472,21.396930450980733
FF,2023-09-27,96.7,-1.76,6.05,"Cole, Gerrit",593160,543037,field_out,hit_into_play,,,,,6.0,"Whit Merrifield grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,X,6.0,ground_ball,2,2,2023,-0.62,1.55,0.54,2.6,,,,0,6,Bot,107.54,146.3,,,,,7.520125692568286,-140.4427804302896,-7.120345072212952,-9.94642345018936,34.81195358812666,-10.23722898626522,3.29,1.55,48.0,85.2,1.0,96.3,2310.0,6.4,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.11,0.258,0.27,0.0,1.0,0.0,0.0,2.0,42,5,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,205.0,-0.018,-0.239,63.6,7.5,0.282,0.239,88.0,-4,-4,0.096,0.096,32,34,33,34,2,1,6.0,3.0,,3.0,0.92,0.62,0.62,45.3,15.350490738553615,-7.545474618255696,29.53072935724567,43.64104874633536,32.962269574037464
KC,2023-09-27,82.3,-1.87,5.95,"Cole, Gerrit",593160,543037,,ball,,,,,14.0,Ball,R,R,R,TOR,NYY,B,,,1,2,2023,0.88,-1.41,1.88,1.14,,,,0,6,Bot,,,,,,,6.763326983376285,-119.52875128679824,-1.4962621074000126,6.742423349286963,27.24899341757302,-45.40519283982412,3.1,1.49,,,,81.3,2853.0,6.1,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.4,,,,,,,,42,4,Knuckle Curve,0,4,0,4,4,0,0,4,Standard,Standard,29.0,0.003,0.046,,,,-0.046,,-4,-4,0.093,0.093,32,34,33,34,2,1,6.0,3.0,,3.0,4.84,-0.88,-0.88,46.6,,,,,
SL,2023-09-27,86.3,-2.17,5.88,"Cole, Gerrit",593160,543037,,swinging_strike,,,,,9.0,Swinging Strike,R,R,R,TOR,NYY,S,,,1,1,2023,0.63,0.15,0.61,1.87,,,,0,6,Bot,,,,,,,5.3251042317596085,-125.72767207375902,-3.674584576654947,5.732457463310371,23.672012288040808,-30.116971961858543,3.29,1.55,,,,86.7,2598.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.19,,,,,,,,42,3,Slider,0,4,0,4,4,0,0,4,Standard,Standard,102.0,-0.004,-0.061,65.6,7.9,,0.061,,-4,-4,0.097,0.097,32,34,33,34,2,1,6.0,3.0,,3.0,2.89,-0.63,-0.63,42.6,21.74071600344461,-20.63858862703096,35.40154322529126,43.65052994135087,43.89827823878903
FC,2023-09-27,91.7,-2.09,5.88,"Cole, Gerrit",593160,543037,,called_strike,,,,,14.0,Called Strike,R,R,R,TOR,NYY,S,,,1,0,2023,0.44,0.67,0.85,2.23,,,,0,6,Bot,,,,,,,6.505194933974836,-133.4771197742042,-4.838424537391077,3.859134971320312,28.25585500322471,-23.334409789023248,3.27,1.62,,,,92.0,2533.0,6.4,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.07,,,,,,,,42,2,Cutter,0,4,0,4,4,0,0,4,Standard,Standard,181.0,-0.005,-0.052,,,,0.052,,-4,-4,0.102,0.102,32,34,33,34,2,1,6.0,3.0,,3.0,2.04,-0.44,-0.44,41.2,,,,,
FF,2023-09-27,95.1,-1.79,6.04,"Cole, Gerrit",593160,543037,,ball,,,,,12.0,Ball,R,R,R,TOR,NYY,B,,,0,0,2023,-0.44,1.71,1.17,2.48,,,,0,6,Bot,,,,,,,8.707115108517218,-138.07899926682524,-7.448822529938528,-7.625493400303791,32.84022210849559,-8.797281146094985,3.21,1.53,,,,94.6,2433.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.25,,,,,,,,42,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,209.0,0.004,0.04,,,,-0.04,,-4,-4,0.098,0.098,32,34,33,34,2,1,6.0,3.0,,3.0,0.84,0.44,0.44,47.3,,,,,
SL,2023-09-27,87.6,-2.11,5.92,"Cole, Gerrit",656305,543037,field_out,hit_into_play,,,,,5.0,Matt Chapman flies out sharply to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8.0,fly_ball,1,1,2023,0.65,0.19,-0.02,2.43,,,,2,5,Bot,127.55,45.9,,,,,3.723908460842321,-127.59421461912493,-2.7442126359425503,6.434861719248916,24.33252481891784,-29.784960805689693,3.51,1.66,378.0,102.4,34.0,88.0,2538.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.17,0.5153043478260869,1.0031739130434782,0.0,1.0,0.0,0.0,6.0,38,3,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,110.0,-0.007,-0.261,73.8,7.3,2.0101304347826088,0.261,102.4,-4,-4,0.089,0.089,32,30,33,30,2,1,6.0,1.0,,1.0,2.76,-0.65,-0.65,42.9,3.502997923854806,-5.701113202491482,28.624223470169653,38.6558867650505,26.91566112885431
SL,2023-09-27,87.1,-1.93,5.99,"Cole, Gerrit",656305,543037,,ball,,,,,14.0,Ball,R,R,R,TOR,NYY,B,,,0,1,2023,0.55,0.35,1.08,1.91,,,,2,5,Bot,,,,,,,6.091843270474913,-126.76913027569968,-4.34958268496622,4.710993437913753,24.96125073346225,-27.72580542749703,3.34,1.65,,,,87.0,2546.0,6.1,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.38,,,,,,,,38,2,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,136.0,0.001,0.031,,,,-0.031,,-4,-4,0.088,0.088,32,30,33,30,2,1,6.0,1.0,,1.0,2.64,-0.55,-0.55,43.7,,,,,
FF,2023-09-27,94.9,-1.9,5.98,"Cole, Gerrit",656305,543037,,called_strike,,,,,9.0,Called Strike,R,R,R,TOR,NYY,S,,,0,0,2023,-0.66,1.44,0.81,2.11,,,,2,5,Bot,,,,,,,8.542364450537848,-137.68671193451524,-7.611823884646065,-10.377200662456984,33.097087866801154,-12.321179634804356,3.39,1.6,,,,94.4,2334.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.16,,,,,,,,38,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,214.0,-0.001,-0.045,,,,0.045,,-4,-4,0.089,0.089,32,30,33,30,2,1,6.0,1.0,,1.0,1.12,0.66,0.66,44.7,,,,,
FF,2023-09-27,94.3,-1.89,6.01,"Cole, Gerrit",672386,543037,field_out,hit_into_play,,,,,3.0,Alejandro Kirk flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8.0,fly_ball,1,0,2023,-0.67,1.52,0.33,2.61,,,,1,5,Bot,166.75,55.99,,,,,7.252346491694534,-137.05060329844486,-6.45622628874284,-10.08057395454007,32.72425322084734,-11.820716716576262,3.05,1.42,367.0,98.1,31.0,93.9,2343.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.19,0.3257222222222222,0.6188333333333333,0.0,1.0,0.0,0.0,5.0,37,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,209.0,-0.015,-0.306,77.4,7.5,1.2200555555555554,0.306,98.1,-4,-4,0.104,0.104,32,24,33,25,2,1,6.0,1.0,,1.0,1.07,0.67,0.67,44.7,6.35987895306575,0.9609759526031956,18.767131674338497,46.76548971687126,25.787964782738317
SL,2023-09-27,85.8,-2.09,5.96,"Cole, Gerrit",672386,543037,,ball,,,,,11.0,Ball,R,R,R,TOR,NYY,B,,,0,0,2023,0.57,0.14,-0.11,3.29,,,,1,5,Bot,,,,,,,3.5479244697608485,-125.01478655582824,-0.3777123141548517,5.302512615880617,24.35879229665718,-30.87977034736849,2.99,1.35,,,,86.0,2534.0,6.3,716413,666163,518934,650402,672724,683011,665828,664314,592450,54.25,,,,,,,,37,1,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,109.0,0.002,0.039,,,,-0.039,,-4,-4,0.102,0.102,32,24,33,25,2,1,6.0,1.0,,1.0,2.94,-0.57,-0.57,44.1,,,,,
